"y"	"age"	"job"	"marital"	"education"	"default"	"balance"	"housing"	"loan"	"contact"	"day"	"month"	"duration"	"campaign"	"pdays"	"previous"	"poutcome"
0	22	"housemaid"	"single"	"secondary"	0	650	1	0	"unknown"	12	"may"	181	4	-1	0	"unknown"
0	46	"admin."	"married"	"secondary"	0	250	0	0	"unknown"	13	"may"	85	2	-1	0	"unknown"
0	39	"blue-collar"	"married"	"secondary"	0	130	1	0	"unknown"	13	"may"	141	6	-1	0	"unknown"
0	56	"admin."	"married"	"secondary"	0	11	0	0	"unknown"	13	"may"	42	3	-1	0	"unknown"
0	35	"management"	"divorced"	"tertiary"	0	36	1	0	"unknown"	13	"may"	182	6	-1	0	"unknown"
0	45	"blue-collar"	"married"	"primary"	0	333	1	0	"unknown"	13	"may"	160	3	-1	0	"unknown"
0	28	"technician"	"married"	"secondary"	0	487	1	0	"unknown"	13	"may"	176	4	-1	0	"unknown"
0	32	"admin."	"single"	"tertiary"	0	594	1	0	"unknown"	13	"may"	134	2	-1	0	"unknown"
0	52	"services"	"married"	"tertiary"	0	1135	1	1	"unknown"	13	"may"	514	5	-1	0	"unknown"
0	26	"admin."	"divorced"	"secondary"	1	-3	1	0	"unknown"	13	"may"	181	5	-1	0	"unknown"
0	22	"blue-collar"	"single"	"primary"	0	-168	1	0	"unknown"	13	"may"	160	3	-1	0	"unknown"
1	35	"blue-collar"	"married"	"primary"	0	414	0	0	"unknown"	13	"may"	504	4	-1	0	"unknown"
0	44	"technician"	"single"	"tertiary"	0	166	1	0	"unknown"	13	"may"	267	3	-1	0	"unknown"
0	31	"blue-collar"	"married"	"secondary"	0	472	1	0	"unknown"	13	"may"	907	2	-1	0	"unknown"
0	28	"blue-collar"	"married"	"secondary"	0	-95	1	0	"unknown"	13	"may"	200	1	-1	0	"unknown"
0	23	"technician"	"single"	"secondary"	0	158	1	0	"unknown"	13	"may"	139	1	-1	0	"unknown"
0	26	"technician"	"single"	"secondary"	0	8	0	0	"unknown"	13	"may"	147	1	-1	0	"unknown"
0	31	"admin."	"single"	"secondary"	0	296	1	0	"unknown"	13	"may"	161	1	-1	0	"unknown"
0	27	"admin."	"single"	"secondary"	0	-541	1	1	"unknown"	13	"may"	153	1	-1	0	"unknown"
0	34	"services"	"single"	"secondary"	0	23	0	0	"unknown"	13	"may"	109	1	-1	0	"unknown"
0	25	"blue-collar"	"single"	"primary"	0	17	1	0	"unknown"	13	"may"	97	2	-1	0	"unknown"
0	25	"blue-collar"	"single"	"secondary"	0	335	1	0	"unknown"	13	"may"	164	1	-1	0	"unknown"
0	22	"services"	"single"	"secondary"	0	395	1	0	"unknown"	13	"may"	70	1	-1	0	"unknown"
0	37	"blue-collar"	"divorced"	"secondary"	0	178	1	0	"unknown"	13	"may"	71	1	-1	0	"unknown"
0	26	"entrepreneur"	"single"	"secondary"	0	101	1	0	"unknown"	13	"may"	723	1	-1	0	"unknown"
0	32	"blue-collar"	"married"	"secondary"	0	-428	1	0	"unknown"	13	"may"	518	1	-1	0	"unknown"
0	26	"technician"	"single"	"secondary"	0	24299	1	0	"unknown"	13	"may"	704	1	-1	0	"unknown"
0	27	"blue-collar"	"single"	"secondary"	0	181	0	0	"unknown"	13	"may"	147	1	-1	0	"unknown"
0	22	"services"	"married"	"secondary"	0	83	1	0	"unknown"	13	"may"	101	1	-1	0	"unknown"
0	32	"technician"	"married"	"secondary"	0	175	1	0	"unknown"	13	"may"	142	1	-1	0	"unknown"
1	33	"management"	"divorced"	"secondary"	0	5	1	0	"unknown"	13	"may"	1346	1	-1	0	"unknown"
0	34	"admin."	"married"	"secondary"	0	3185	1	0	"unknown"	13	"may"	520	1	-1	0	"unknown"
0	31	"blue-collar"	"married"	"secondary"	0	2577	1	0	"unknown"	13	"may"	611	2	-1	0	"unknown"
0	28	"technician"	"single"	"secondary"	0	216	1	0	"unknown"	13	"may"	66	1	-1	0	"unknown"
0	37	"blue-collar"	"married"	"secondary"	0	166	1	0	"unknown"	13	"may"	135	3	-1	0	"unknown"
0	45	"blue-collar"	"married"	"primary"	0	323	1	0	"unknown"	13	"may"	276	2	-1	0	"unknown"
0	31	"management"	"married"	"tertiary"	0	334	1	0	"unknown"	13	"may"	449	1	-1	0	"unknown"
0	48	"entrepreneur"	"married"	"secondary"	0	86	1	0	"unknown"	13	"may"	98	1	-1	0	"unknown"
0	24	"admin."	"single"	"secondary"	0	845	1	0	"unknown"	13	"may"	105	1	-1	0	"unknown"
0	24	"technician"	"single"	"secondary"	0	-126	1	1	"unknown"	13	"may"	382	2	-1	0	"unknown"
0	45	"services"	"married"	"secondary"	0	-3	1	0	"unknown"	13	"may"	213	1	-1	0	"unknown"
0	26	"services"	"married"	"secondary"	0	54	1	0	"unknown"	13	"may"	116	1	-1	0	"unknown"
0	24	"technician"	"single"	"secondary"	0	-192	1	0	"unknown"	13	"may"	125	1	-1	0	"unknown"
0	29	"blue-collar"	"married"	"secondary"	0	125	1	0	"unknown"	13	"may"	50	1	-1	0	"unknown"
0	34	"blue-collar"	"single"	"primary"	0	2146	1	0	"unknown"	13	"may"	138	1	-1	0	"unknown"
0	30	"technician"	"single"	"tertiary"	0	-522	1	0	"unknown"	13	"may"	375	1	-1	0	"unknown"
0	21	"student"	"single"	"secondary"	0	99	1	0	"unknown"	13	"may"	49	1	-1	0	"unknown"
0	42	"blue-collar"	"married"	"secondary"	0	-1664	1	0	"unknown"	13	"may"	169	1	-1	0	"unknown"
0	32	"unemployed"	"married"	"secondary"	1	2	1	0	"unknown"	13	"may"	178	2	-1	0	"unknown"
0	40	"services"	"married"	"secondary"	0	2172	1	1	"unknown"	13	"may"	1386	1	-1	0	"unknown"
0	33	"management"	"single"	"tertiary"	0	168	1	0	"unknown"	13	"may"	155	1	-1	0	"unknown"
0	32	"technician"	"married"	"primary"	0	62	1	1	"unknown"	13	"may"	120	1	-1	0	"unknown"
0	25	"admin."	"single"	"secondary"	0	768	1	0	"unknown"	13	"may"	203	1	-1	0	"unknown"
0	41	"blue-collar"	"married"	"secondary"	0	429	1	0	"unknown"	13	"may"	244	1	-1	0	"unknown"
0	37	"admin."	"married"	"secondary"	0	36	1	0	"unknown"	13	"may"	428	1	-1	0	"unknown"
0	29	"blue-collar"	"married"	"primary"	0	0	1	0	"unknown"	13	"may"	53	1	-1	0	"unknown"
0	29	"technician"	"single"	"secondary"	0	544	1	0	"unknown"	13	"may"	360	1	-1	0	"unknown"
0	46	"services"	"divorced"	"primary"	0	91	1	0	"unknown"	13	"may"	215	1	-1	0	"unknown"
0	32	"management"	"single"	"tertiary"	1	-3	1	0	"unknown"	13	"may"	500	2	-1	0	"unknown"
0	30	"admin."	"single"	"secondary"	0	1374	1	0	"unknown"	13	"may"	207	1	-1	0	"unknown"
1	38	"management"	"married"	"tertiary"	0	119	1	0	"unknown"	13	"may"	568	4	-1	0	"unknown"
0	22	"services"	"single"	"secondary"	0	279	1	0	"unknown"	13	"may"	270	1	-1	0	"unknown"
0	22	"management"	"single"	"secondary"	0	594	1	0	"unknown"	13	"may"	154	1	-1	0	"unknown"
0	32	"services"	"single"	"secondary"	0	-121	1	1	"unknown"	13	"may"	272	1	-1	0	"unknown"
0	36	"blue-collar"	"married"	"secondary"	0	-195	1	0	"unknown"	13	"may"	229	1	-1	0	"unknown"
0	30	"technician"	"single"	"secondary"	0	-208	1	1	"unknown"	13	"may"	108	1	-1	0	"unknown"
0	26	"blue-collar"	"single"	"secondary"	0	309	1	0	"unknown"	13	"may"	210	1	-1	0	"unknown"
0	41	"blue-collar"	"divorced"	"primary"	1	210	1	0	"unknown"	13	"may"	383	1	-1	0	"unknown"
0	42	"unemployed"	"married"	"secondary"	0	135	1	0	"unknown"	13	"may"	259	6	-1	0	"unknown"
0	45	"blue-collar"	"married"	"secondary"	0	66	1	0	"unknown"	13	"may"	3366	3	-1	0	"unknown"
1	24	"services"	"single"	"secondary"	1	-122	1	0	"unknown"	13	"may"	1000	1	-1	0	"unknown"
1	54	"retired"	"divorced"	"tertiary"	0	0	0	0	"unknown"	13	"may"	618	1	-1	0	"unknown"
0	33	"blue-collar"	"single"	"unknown"	0	-90	1	0	"unknown"	13	"may"	415	1	-1	0	"unknown"
0	28	"blue-collar"	"married"	"primary"	0	286	1	0	"unknown"	13	"may"	237	1	-1	0	"unknown"
0	36	"admin."	"married"	"secondary"	0	-423	1	1	"unknown"	13	"may"	106	1	-1	0	"unknown"
0	34	"blue-collar"	"single"	"primary"	0	505	1	0	"unknown"	13	"may"	351	1	-1	0	"unknown"
0	28	"admin."	"single"	"secondary"	0	296	1	0	"unknown"	13	"may"	218	1	-1	0	"unknown"
0	31	"technician"	"single"	"tertiary"	0	279	1	0	"unknown"	13	"may"	198	1	-1	0	"unknown"
0	53	"services"	"married"	"secondary"	0	367	1	1	"unknown"	13	"may"	284	2	-1	0	"unknown"
0	20	"blue-collar"	"single"	"secondary"	0	129	1	1	"unknown"	13	"may"	190	1	-1	0	"unknown"
0	47	"retired"	"married"	"primary"	1	-13	0	0	"unknown"	13	"may"	295	1	-1	0	"unknown"
0	33	"blue-collar"	"married"	"primary"	0	1309	1	0	"unknown"	13	"may"	262	1	-1	0	"unknown"
0	24	"blue-collar"	"single"	"secondary"	0	-10	1	0	"unknown"	13	"may"	106	1	-1	0	"unknown"
0	23	"admin."	"single"	"secondary"	0	5	1	0	"unknown"	13	"may"	93	1	-1	0	"unknown"
0	27	"blue-collar"	"single"	"secondary"	0	71	1	0	"unknown"	13	"may"	174	1	-1	0	"unknown"
0	23	"admin."	"single"	"secondary"	0	281	1	0	"unknown"	13	"may"	124	1	-1	0	"unknown"
0	30	"blue-collar"	"married"	"secondary"	0	173	1	0	"unknown"	13	"may"	217	1	-1	0	"unknown"
1	34	"blue-collar"	"divorced"	"secondary"	0	383	1	0	"unknown"	13	"may"	2231	1	-1	0	"unknown"
0	55	"blue-collar"	"divorced"	"primary"	0	39	1	0	"unknown"	13	"may"	343	1	-1	0	"unknown"
0	57	"management"	"married"	"primary"	0	1052	1	0	"unknown"	13	"may"	227	4	-1	0	"unknown"
0	59	"retired"	"divorced"	"unknown"	0	-49	1	0	"unknown"	13	"may"	248	2	-1	0	"unknown"
0	20	"services"	"single"	"secondary"	0	-103	1	0	"unknown"	13	"may"	180	1	-1	0	"unknown"
0	30	"services"	"married"	"secondary"	1	-846	1	0	"unknown"	13	"may"	117	1	-1	0	"unknown"
0	41	"admin."	"married"	"secondary"	0	705	1	0	"unknown"	13	"may"	205	1	-1	0	"unknown"
0	37	"services"	"single"	"secondary"	0	1950	1	0	"unknown"	13	"may"	370	1	-1	0	"unknown"
0	31	"admin."	"divorced"	"secondary"	0	253	1	0	"unknown"	13	"may"	289	2	-1	0	"unknown"
0	39	"management"	"single"	"tertiary"	0	595	1	0	"unknown"	13	"may"	427	1	-1	0	"unknown"
0	28	"blue-collar"	"married"	"secondary"	0	-185	1	1	"unknown"	13	"may"	170	1	-1	0	"unknown"
0	44	"blue-collar"	"married"	"primary"	0	353	1	0	"unknown"	13	"may"	705	1	-1	0	"unknown"
0	31	"technician"	"married"	"secondary"	0	2363	1	0	"unknown"	13	"may"	247	1	-1	0	"unknown"
0	28	"blue-collar"	"married"	"unknown"	0	52	1	0	"unknown"	13	"may"	226	1	-1	0	"unknown"
0	51	"technician"	"married"	"unknown"	0	205	1	1	"unknown"	13	"may"	665	1	-1	0	"unknown"
0	34	"management"	"married"	"tertiary"	0	1557	1	1	"unknown"	13	"may"	213	1	-1	0	"unknown"
0	24	"technician"	"single"	"tertiary"	0	596	1	0	"unknown"	13	"may"	451	1	-1	0	"unknown"
0	29	"self-employed"	"single"	"tertiary"	0	-114	1	0	"unknown"	13	"may"	174	1	-1	0	"unknown"
0	50	"management"	"married"	"primary"	0	478	0	0	"unknown"	13	"may"	126	5	-1	0	"unknown"
0	21	"blue-collar"	"single"	"secondary"	0	614	1	0	"unknown"	13	"may"	243	3	-1	0	"unknown"
0	29	"blue-collar"	"single"	"secondary"	0	783	1	0	"unknown"	13	"may"	166	1	-1	0	"unknown"
0	26	"blue-collar"	"single"	"secondary"	0	401	1	0	"unknown"	13	"may"	373	1	-1	0	"unknown"
0	26	"admin."	"single"	"secondary"	0	92	1	0	"unknown"	13	"may"	259	1	-1	0	"unknown"
0	21	"blue-collar"	"single"	"secondary"	0	-273	1	1	"unknown"	13	"may"	340	1	-1	0	"unknown"
0	23	"blue-collar"	"single"	"primary"	0	2594	1	0	"unknown"	13	"may"	193	1	-1	0	"unknown"
0	25	"services"	"single"	"secondary"	0	382	1	0	"unknown"	13	"may"	392	1	-1	0	"unknown"
0	40	"blue-collar"	"married"	"primary"	0	-166	1	0	"unknown"	13	"may"	136	1	-1	0	"unknown"
0	39	"admin."	"divorced"	"secondary"	0	-141	1	0	"unknown"	13	"may"	148	1	-1	0	"unknown"
0	25	"blue-collar"	"single"	"secondary"	0	-250	1	0	"unknown"	13	"may"	456	1	-1	0	"unknown"
0	26	"technician"	"married"	"tertiary"	0	3825	1	0	"unknown"	13	"may"	107	1	-1	0	"unknown"
0	57	"technician"	"married"	"secondary"	0	0	0	0	"unknown"	13	"may"	44	1	-1	0	"unknown"
0	61	"retired"	"married"	"primary"	0	1060	1	0	"unknown"	13	"may"	118	1	-1	0	"unknown"
0	34	"blue-collar"	"married"	"secondary"	0	-185	1	1	"unknown"	13	"may"	276	1	-1	0	"unknown"
0	47	"unemployed"	"married"	"secondary"	0	955	1	0	"unknown"	13	"may"	47	1	-1	0	"unknown"
0	31	"self-employed"	"married"	"secondary"	0	263	1	0	"unknown"	13	"may"	150	2	-1	0	"unknown"
0	45	"blue-collar"	"married"	"secondary"	0	4646	1	0	"unknown"	13	"may"	118	1	-1	0	"unknown"
0	33	"technician"	"single"	"tertiary"	0	989	1	1	"unknown"	13	"may"	232	3	-1	0	"unknown"
0	27	"technician"	"married"	"secondary"	0	232	1	1	"unknown"	13	"may"	1167	1	-1	0	"unknown"
0	41	"unemployed"	"married"	"primary"	0	1483	1	0	"unknown"	13	"may"	227	1	-1	0	"unknown"
0	58	"technician"	"married"	"secondary"	0	7495	1	0	"unknown"	13	"may"	325	1	-1	0	"unknown"
0	45	"management"	"married"	"tertiary"	0	0	1	1	"unknown"	13	"may"	147	1	-1	0	"unknown"
0	49	"self-employed"	"married"	"tertiary"	0	2199	1	0	"unknown"	13	"may"	98	1	-1	0	"unknown"
0	42	"blue-collar"	"married"	"secondary"	0	476	1	0	"unknown"	13	"may"	93	1	-1	0	"unknown"
0	52	"blue-collar"	"married"	"secondary"	0	148	1	0	"unknown"	13	"may"	83	1	-1	0	"unknown"
0	52	"services"	"married"	"secondary"	0	3241	1	0	"unknown"	13	"may"	105	1	-1	0	"unknown"
0	49	"retired"	"married"	"primary"	0	2665	1	0	"unknown"	13	"may"	67	1	-1	0	"unknown"
0	59	"retired"	"married"	"secondary"	0	1875	1	0	"unknown"	13	"may"	77	1	-1	0	"unknown"
0	54	"management"	"married"	"primary"	0	879	1	0	"unknown"	13	"may"	191	1	-1	0	"unknown"
0	46	"blue-collar"	"married"	"secondary"	0	1934	1	0	"unknown"	13	"may"	20	1	-1	0	"unknown"
0	44	"management"	"married"	"tertiary"	0	0	0	0	"unknown"	13	"may"	27	1	-1	0	"unknown"
0	26	"services"	"married"	"secondary"	0	380	1	0	"unknown"	13	"may"	260	3	-1	0	"unknown"
0	46	"blue-collar"	"married"	"secondary"	0	2485	1	0	"unknown"	13	"may"	174	4	-1	0	"unknown"
0	59	"retired"	"married"	"primary"	0	5521	1	1	"unknown"	13	"may"	94	1	-1	0	"unknown"
0	43	"blue-collar"	"married"	"unknown"	0	24	1	0	"unknown"	13	"may"	23	2	-1	0	"unknown"
0	50	"blue-collar"	"married"	"secondary"	0	160	1	0	"unknown"	13	"may"	334	1	-1	0	"unknown"
0	26	"blue-collar"	"single"	"secondary"	0	-204	1	0	"unknown"	13	"may"	609	2	-1	0	"unknown"
0	54	"blue-collar"	"married"	"unknown"	0	363	1	0	"unknown"	13	"may"	202	1	-1	0	"unknown"
0	44	"technician"	"divorced"	"secondary"	0	181	0	0	"unknown"	13	"may"	302	1	-1	0	"unknown"
0	36	"admin."	"divorced"	"secondary"	0	307	1	0	"unknown"	13	"may"	121	2	-1	0	"unknown"
0	51	"services"	"married"	"unknown"	0	193	1	0	"unknown"	13	"may"	202	3	-1	0	"unknown"
0	59	"retired"	"married"	"secondary"	0	3382	1	0	"unknown"	13	"may"	806	1	-1	0	"unknown"
0	42	"management"	"married"	"tertiary"	0	1823	1	0	"unknown"	13	"may"	31	1	-1	0	"unknown"
0	41	"services"	"married"	"secondary"	0	-111	1	0	"unknown"	13	"may"	21	1	-1	0	"unknown"
0	43	"blue-collar"	"married"	"unknown"	0	3373	1	0	"unknown"	13	"may"	156	1	-1	0	"unknown"
0	40	"self-employed"	"married"	"primary"	0	92	1	0	"unknown"	13	"may"	92	1	-1	0	"unknown"
0	32	"technician"	"married"	"tertiary"	0	463	1	0	"unknown"	13	"may"	128	2	-1	0	"unknown"
0	55	"technician"	"married"	"unknown"	0	1192	1	0	"unknown"	13	"may"	481	1	-1	0	"unknown"
0	59	"retired"	"married"	"secondary"	0	2376	0	0	"unknown"	13	"may"	766	1	-1	0	"unknown"
0	30	"blue-collar"	"married"	"secondary"	0	-166	1	1	"unknown"	13	"may"	255	5	-1	0	"unknown"
0	47	"admin."	"married"	"secondary"	0	3960	1	0	"unknown"	13	"may"	110	1	-1	0	"unknown"
1	23	"entrepreneur"	"single"	"primary"	0	4	1	0	"unknown"	13	"may"	395	2	-1	0	"unknown"
0	44	"blue-collar"	"married"	"primary"	0	23	1	0	"unknown"	13	"may"	135	1	-1	0	"unknown"
0	45	"technician"	"married"	"secondary"	0	639	1	0	"unknown"	13	"may"	192	1	-1	0	"unknown"
0	35	"technician"	"single"	"secondary"	0	2144	1	0	"unknown"	13	"may"	188	2	-1	0	"unknown"
0	41	"technician"	"divorced"	"secondary"	0	225	1	1	"unknown"	13	"may"	139	1	-1	0	"unknown"
0	59	"management"	"divorced"	"primary"	0	13308	1	0	"unknown"	13	"may"	131	1	-1	0	"unknown"
0	29	"services"	"single"	"primary"	0	95	1	0	"unknown"	13	"may"	266	2	-1	0	"unknown"
0	48	"services"	"married"	"secondary"	0	1199	1	0	"unknown"	13	"may"	76	1	-1	0	"unknown"
0	49	"management"	"married"	"tertiary"	0	400	1	0	"unknown"	13	"may"	122	1	-1	0	"unknown"
1	60	"blue-collar"	"married"	"primary"	0	1262	1	1	"unknown"	13	"may"	1015	1	-1	0	"unknown"
0	45	"management"	"married"	"tertiary"	0	849	0	0	"unknown"	13	"may"	60	1	-1	0	"unknown"
1	48	"management"	"married"	"tertiary"	0	1949	1	0	"unknown"	13	"may"	683	2	-1	0	"unknown"
1	45	"entrepreneur"	"divorced"	"tertiary"	0	-395	1	0	"unknown"	13	"may"	470	1	-1	0	"unknown"
0	48	"management"	"married"	"tertiary"	0	618	0	0	"unknown"	13	"may"	149	1	-1	0	"unknown"
0	54	"retired"	"married"	"primary"	0	0	1	0	"unknown"	13	"may"	106	1	-1	0	"unknown"
0	44	"technician"	"married"	"tertiary"	0	0	1	1	"unknown"	13	"may"	127	2	-1	0	"unknown"
0	46	"blue-collar"	"single"	"primary"	0	355	1	0	"unknown"	13	"may"	320	1	-1	0	"unknown"
0	52	"admin."	"divorced"	"secondary"	0	131	1	1	"unknown"	13	"may"	145	1	-1	0	"unknown"
0	44	"management"	"married"	"tertiary"	0	6203	1	1	"unknown"	13	"may"	129	1	-1	0	"unknown"
0	52	"services"	"divorced"	"secondary"	0	1635	1	0	"unknown"	13	"may"	730	1	-1	0	"unknown"
0	46	"entrepreneur"	"single"	"tertiary"	0	580	1	0	"unknown"	13	"may"	36	1	-1	0	"unknown"
0	54	"admin."	"divorced"	"secondary"	0	1814	0	0	"unknown"	13	"may"	521	1	-1	0	"unknown"
0	49	"entrepreneur"	"divorced"	"secondary"	0	159	1	0	"unknown"	13	"may"	95	3	-1	0	"unknown"
0	46	"management"	"married"	"tertiary"	0	48	0	0	"unknown"	13	"may"	120	1	-1	0	"unknown"
0	48	"services"	"divorced"	"primary"	0	189	1	0	"unknown"	13	"may"	768	1	-1	0	"unknown"
0	43	"blue-collar"	"married"	"unknown"	0	-633	1	1	"unknown"	13	"may"	277	1	-1	0	"unknown"
0	50	"blue-collar"	"married"	"primary"	0	5356	0	0	"unknown"	13	"may"	289	1	-1	0	"unknown"
0	44	"blue-collar"	"married"	"secondary"	0	476	1	0	"unknown"	13	"may"	473	1	-1	0	"unknown"
0	43	"unemployed"	"divorced"	"secondary"	0	4478	1	0	"unknown"	13	"may"	133	1	-1	0	"unknown"
0	51	"admin."	"single"	"secondary"	0	3132	0	0	"unknown"	13	"may"	459	1	-1	0	"unknown"
0	59	"retired"	"married"	"tertiary"	0	-892	1	0	"unknown"	13	"may"	129	1	-1	0	"unknown"
0	52	"technician"	"married"	"secondary"	0	11	1	0	"unknown"	13	"may"	420	1	-1	0	"unknown"
0	35	"admin."	"single"	"secondary"	0	414	1	0	"unknown"	13	"may"	386	2	-1	0	"unknown"
1	36	"blue-collar"	"married"	"secondary"	0	1165	1	0	"unknown"	13	"may"	1001	4	-1	0	"unknown"
0	32	"services"	"married"	"secondary"	0	3839	1	0	"unknown"	13	"may"	76	1	-1	0	"unknown"
0	41	"blue-collar"	"married"	"secondary"	0	196	1	0	"unknown"	13	"may"	488	1	-1	0	"unknown"
0	47	"blue-collar"	"married"	"primary"	0	521	1	0	"unknown"	13	"may"	262	1	-1	0	"unknown"
0	45	"services"	"married"	"secondary"	0	350	1	1	"unknown"	13	"may"	146	1	-1	0	"unknown"
0	45	"blue-collar"	"married"	"secondary"	0	8680	1	0	"unknown"	13	"may"	503	1	-1	0	"unknown"
0	45	"entrepreneur"	"divorced"	"tertiary"	0	0	1	0	"unknown"	13	"may"	170	1	-1	0	"unknown"
0	29	"technician"	"single"	"secondary"	0	309	1	0	"unknown"	13	"may"	214	1	-1	0	"unknown"
0	36	"management"	"married"	"tertiary"	0	125	1	0	"unknown"	13	"may"	355	1	-1	0	"unknown"
0	37	"blue-collar"	"divorced"	"secondary"	0	368	1	0	"unknown"	13	"may"	194	2	-1	0	"unknown"
0	44	"admin."	"married"	"secondary"	0	1362	1	0	"unknown"	13	"may"	46	1	-1	0	"unknown"
0	56	"retired"	"married"	"secondary"	0	296	1	0	"unknown"	13	"may"	128	1	-1	0	"unknown"
1	52	"management"	"married"	"unknown"	0	2240	1	0	"unknown"	13	"may"	845	1	-1	0	"unknown"
0	57	"management"	"married"	"secondary"	0	1026	1	0	"unknown"	13	"may"	52	2	-1	0	"unknown"
0	54	"services"	"married"	"secondary"	0	1301	1	0	"unknown"	13	"may"	173	1	-1	0	"unknown"
0	49	"entrepreneur"	"married"	"primary"	0	199	0	0	"unknown"	13	"may"	113	2	-1	0	"unknown"
0	24	"blue-collar"	"single"	"unknown"	0	11	1	0	"unknown"	13	"may"	109	2	-1	0	"unknown"
0	42	"self-employed"	"married"	"tertiary"	0	5	1	0	"unknown"	13	"may"	853	1	-1	0	"unknown"
0	40	"management"	"married"	"tertiary"	0	373	1	1	"unknown"	13	"may"	518	1	-1	0	"unknown"
0	25	"management"	"single"	"tertiary"	0	1270	1	0	"unknown"	13	"may"	124	2	-1	0	"unknown"
0	28	"blue-collar"	"single"	"secondary"	0	416	1	0	"unknown"	13	"may"	452	2	-1	0	"unknown"
0	53	"retired"	"married"	"secondary"	0	-27	0	0	"unknown"	13	"may"	209	9	-1	0	"unknown"
0	40	"admin."	"divorced"	"secondary"	0	221	1	0	"unknown"	13	"may"	154	2	-1	0	"unknown"
0	27	"services"	"single"	"secondary"	0	331	1	0	"unknown"	13	"may"	203	2	-1	0	"unknown"
0	34	"management"	"married"	"tertiary"	0	402	1	0	"unknown"	13	"may"	813	2	-1	0	"unknown"
0	56	"self-employed"	"married"	"secondary"	0	123	0	0	"unknown"	13	"may"	81	1	-1	0	"unknown"
0	45	"blue-collar"	"married"	"secondary"	0	105	1	1	"unknown"	13	"may"	119	1	-1	0	"unknown"
0	27	"blue-collar"	"married"	"secondary"	0	0	1	0	"unknown"	13	"may"	296	1	-1	0	"unknown"
0	53	"retired"	"married"	"tertiary"	0	1691	0	0	"unknown"	13	"may"	916	2	-1	0	"unknown"
0	34	"technician"	"single"	"tertiary"	0	2	1	0	"unknown"	13	"may"	60	2	-1	0	"unknown"
0	44	"admin."	"single"	"unknown"	0	3	1	0	"unknown"	13	"may"	443	1	-1	0	"unknown"
0	46	"blue-collar"	"married"	"primary"	0	399	1	0	"unknown"	13	"may"	353	1	-1	0	"unknown"
0	53	"retired"	"single"	"secondary"	0	1421	1	0	"unknown"	13	"may"	225	2	-1	0	"unknown"
0	26	"technician"	"married"	"tertiary"	0	8	1	1	"unknown"	13	"may"	262	2	-1	0	"unknown"
0	31	"admin."	"single"	"secondary"	0	150	1	1	"unknown"	13	"may"	431	2	-1	0	"unknown"
0	35	"services"	"married"	"secondary"	0	-371	1	0	"unknown"	13	"may"	358	2	-1	0	"unknown"
0	43	"technician"	"married"	"secondary"	0	1916	1	0	"unknown"	13	"may"	565	2	-1	0	"unknown"
0	47	"blue-collar"	"married"	"primary"	0	300	1	0	"unknown"	13	"may"	103	3	-1	0	"unknown"
1	37	"entrepreneur"	"divorced"	"secondary"	0	175	1	1	"unknown"	13	"may"	753	6	-1	0	"unknown"
0	57	"retired"	"married"	"tertiary"	0	3571	0	0	"unknown"	13	"may"	708	2	-1	0	"unknown"
0	41	"blue-collar"	"married"	"primary"	0	1135	1	0	"unknown"	13	"may"	265	1	-1	0	"unknown"
0	55	"admin."	"divorced"	"unknown"	0	789	1	0	"unknown"	13	"may"	434	2	-1	0	"unknown"
0	51	"admin."	"divorced"	"secondary"	0	2195	1	0	"unknown"	13	"may"	59	1	-1	0	"unknown"
0	27	"blue-collar"	"single"	"secondary"	0	1311	1	0	"unknown"	13	"may"	805	2	-1	0	"unknown"
0	53	"management"	"married"	"secondary"	1	-689	1	0	"unknown"	13	"may"	242	1	-1	0	"unknown"
0	39	"admin."	"single"	"secondary"	0	14	1	1	"unknown"	13	"may"	19	9	-1	0	"unknown"
0	35	"admin."	"married"	"secondary"	0	56	1	0	"unknown"	13	"may"	93	6	-1	0	"unknown"
0	28	"technician"	"single"	"secondary"	0	26765	0	0	"unknown"	13	"may"	210	8	-1	0	"unknown"
0	29	"blue-collar"	"divorced"	"unknown"	0	17	1	0	"unknown"	13	"may"	31	2	-1	0	"unknown"
0	51	"technician"	"married"	"secondary"	0	463	1	0	"unknown"	13	"may"	213	5	-1	0	"unknown"
0	46	"admin."	"single"	"secondary"	0	751	1	0	"unknown"	13	"may"	104	2	-1	0	"unknown"
0	50	"unemployed"	"married"	"secondary"	0	3478	1	0	"unknown"	13	"may"	342	3	-1	0	"unknown"
0	56	"entrepreneur"	"married"	"unknown"	0	88	1	0	"unknown"	13	"may"	172	2	-1	0	"unknown"
0	28	"blue-collar"	"married"	"secondary"	0	64	1	0	"unknown"	13	"may"	160	3	-1	0	"unknown"
0	51	"management"	"married"	"tertiary"	0	36	1	0	"unknown"	13	"may"	535	2	-1	0	"unknown"
0	54	"housemaid"	"married"	"secondary"	0	42	1	0	"unknown"	13	"may"	514	5	-1	0	"unknown"
0	47	"blue-collar"	"married"	"primary"	0	113	1	0	"unknown"	13	"may"	276	1	-1	0	"unknown"
0	49	"self-employed"	"married"	"secondary"	0	358	1	1	"unknown"	13	"may"	176	3	-1	0	"unknown"
0	46	"blue-collar"	"divorced"	"primary"	0	274	1	0	"unknown"	13	"may"	20	1	-1	0	"unknown"
0	41	"management"	"married"	"tertiary"	0	0	1	0	"unknown"	13	"may"	161	1	-1	0	"unknown"
